Unnamed: 0;TempMax_Deg;TempMin_Deg;Wind_kmh;Wet_percent;Visibility_km;CloudCoverage_percent;Dayduration_hour;region;day
champagne-ardenne_2018/01/12;7.0;3.0;8;95;6.0;49.0;8:34:0;champagne-ardenne;2018/01/12
corse_2018/01/12;9.0;8.0;14;81;8.125;62.0;9:24:0;corse;2018/01/12
franche-comte_2018/01/12;6.0;3.0;11;93;4.25;52.0;8:49:0;franche-comte;2018/01/12
ile-de-re_2018/01/12;8.0;5.0;13;90;10.0;21.0;8:56:0;ile-de-re;2018/01/12
ile-de-france_2018/01/12;5.0;4.0;8;93;9.0;63.0;8:37:0;ile-de-france;2018/01/12
languedoc-roussillon_2018/01/12;12.0;9.0;24;66;10.0;19.0;9:13:0;languedoc-roussillon;2018/01/12
limousin_2018/01/12;6.0;3.0;8;96;3.75;66.0;8:59:0;limousin;2018/01/12
lorraine_2018/01/12;7.0;5.0;7;93;5.0;69.0;8:35:0;lorraine;2018/01/12
midi-pyrenees_2018/01/12;9.0;5.0;12;88;10.0;46.0;9:14:0;midi-pyrenees;2018/01/12
nord-pas-de-calais_2018/01/12;6.0;4.0;6;96;5.75;71.0;8:25:0;nord-pas-de-calais;2018/01/12
normandie_2018/01/12;8.0;5.0;11;92;10.0;48.0;8:34:0;normandie;2018/01/12
pays-de-la-loire_2018/01/12;8.0;3.0;9;94;6.0;32.0;8:49:0;pays-de-la-loire;2018/01/12
picardie_2018/01/12;5.0;3.0;9;96;5.75;69.0;8:28:0;picardie;2018/01/12
poitou-charentes_2018/01/12;8.0;5.0;11;90;10.0;21.0;8:57:0;poitou-charentes;2018/01/12
rh-ne-alpes_2018/01/12;5.0;4.0;14;93;8.0;94.0;8:59:0;rh-ne-alpes;2018/01/12
provence-alpes-c-te-d-azur_2018/01/12;12.0;8.0;15;66;10.0;14.0;9:16:0;provence-alpes-c-te-d-azur;2018/01/12
alsace_2018/01/13;6.0;2.0;9;84;10.0;36.0;8:41:0;alsace;2018/01/13
aquitaine_2018/01/13;9.0;5.0;17;75;10.0;79.0;9:8:0;aquitaine;2018/01/13
ardeche_2018/01/13;8.0;3.0;13;87;10.0;24.0;9:9:0;ardeche;2018/01/13
auvergne_2018/01/13;7.0;1.0;9;86;6.75;49.0;9:1:0;auvergne;2018/01/13
bourgogne_2018/01/13;5.0;2.0;8;89;7.0;19.0;8:51:0;bourgogne;2018/01/13
bretagne_2018/01/13;6.0;3.0;23;90;10.0;72.0;8:45:0;bretagne;2018/01/13
centre_2018/01/13;7.0;3.0;17;90;9.0;52.0;8:46:0;centre;2018/01/13
champagne-ardenne_2018/01/13;5.0;2.0;17;92;7.0;26.0;8:36:0;champagne-ardenne;2018/01/13
corse_2018/01/13;9.0;8.0;7;80;9.75;25.0;9:26:0;corse;2018/01/13
franche-comte_2018/01/13;7.0;2.0;7;83;9.0;6.0;8:51:0;franche-comte;2018/01/13
ile-de-re_2018/01/13;8.0;5.0;25;83;9.0;74.0;8:59:0;ile-de-re;2018/01/13
ile-de-france_2018/01/13;6.0;3.0;15;91;8.0;47.0;8:39:0;ile-de-france;2018/01/13
languedoc-roussillon_2018/01/13;11.0;6.0;21;77;10.0;33.0;9:15:0;languedoc-roussillon;2018/01/13
limousin_2018/01/13;8.0;2.0;9;84;7.0;66.0;9:1:0;limousin;2018/01/13
lorraine_2018/01/13;5.0;2.0;18;87;7.0;25.0;8:36:0;lorraine;2018/01/13
midi-pyrenees_2018/01/13;9.0;4.0;23;84;10.0;69.0;9:16:0;midi-pyrenees;2018/01/13
nord-pas-de-calais_2018/01/13;5.0;2.0;16;94;8.0;30.0;8:27:0;nord-pas-de-calais;2018/01/13
normandie_2018/01/13;7.0;4.0;24;87;10.0;80.0;8:37:0;normandie;2018/01/13
pays-de-la-loire_2018/01/13;7.0;4.0;20;86;10.0;81.0;8:51:0;pays-de-la-loire;2018/01/13
picardie_2018/01/13;5.0;1.0;18;94;8.0;42.0;8:30:0;picardie;2018/01/13
poitou-charentes_2018/01/13;8.0;5.0;25;83;9.0;74.0;8:59:0;poitou-charentes;2018/01/13
rh-ne-alpes_2018/01/13;8.0;2.0;13;88;7.0;37.0;9:1:0;rh-ne-alpes;2018/01/13
provence-alpes-c-te-d-azur_2018/01/13;12.0;9.0;16;70;10.0;24.0;9:17:0;provence-alpes-c-te-d-azur;2018/01/13
alsace_2018/01/14;5.0;2.0;7;79;10.0;10.0;8:43:0;alsace;2018/01/14
aquitaine_2018/01/14;10.0;6.0;9;93;10.0;78.0;9:9:0;aquitaine;2018/01/14
ardeche_2018/01/14;7.0;3.0;3;84;8.0;66.0;9:10:0;ardeche;2018/01/14
auvergne_2018/01/14;7.0;2.0;14;91;8.875;74.0;9:4:0;auvergne;2018/01/14
bourgogne_2018/01/14;6.0;3.0;8;80;10.0;57.0;8:52:0;bourgogne;2018/01/14
bretagne_2018/01/14;8.0;3.0;8;95;9.0;70.0;8:46:0;bretagne;2018/01/14
centre_2018/01/14;9.0;4.0;6;88;10.0;47.0;8:48:0;centre;2018/01/14
champagne-ardenne_2018/01/14;6.0;2.0;14;90;9.0;78.0;8:38:0;champagne-ardenne;2018/01/14
corse_2018/01/14;9.0;8.0;10;69;9.375;33.0;9:27:0;corse;2018/01/14
franche-comte_2018/01/14;7.0;3.0;7;71;10.0;36.0;8:53:0;franche-comte;2018/01/14
ile-de-re_2018/01/14;9.0;7.0;15;91;9.0;65.0;9:0:0;ile-de-re;2018/01/14
ile-de-france_2018/01/14;7.0;2.0;7;89;10.0;62.0;8:41:0;ile-de-france;2018/01/14
languedoc-roussillon_2018/01/14;11.0;10.0;28;80;9.375;93.0;9:16:0;languedoc-roussillon;2018/01/14
limousin_2018/01/14;7.0;5.0;4;96;5.875;83.0;9:3:0;limousin;2018/01/14
lorraine_2018/01/14;5.0;1.0;14;86;10.0;29.0;8:39:0;lorraine;2018/01/14
midi-pyrenees_2018/01/14;8.0;5.0;8;81;9.0;87.0;9:17:0;midi-pyrenees;2018/01/14
nord-pas-de-calais_2018/01/14;5.0;1.0;10;92;9.0;30.0;8:30:0;nord-pas-de-calais;2018/01/14
normandie_2018/01/14;7.0;3.0;9;92;10.0;45.0;8:38:0;normandie;2018/01/14
pays-de-la-loire_2018/01/14;9.0;5.0;11;95;7.875;69.0;8:53:0;pays-de-la-loire;2018/01/14
picardie_2018/01/14;5.0;1.0;11;94;7.0;53.0;8:32:0;picardie;2018/01/14
poitou-charentes_2018/01/14;9.0;7.0;15;91;9.0;65.0;9:0:0;poitou-charentes;2018/01/14
rh-ne-alpes_2018/01/14;7.0;3.0;9;76;9.0;61.0;9:2:0;rh-ne-alpes;2018/01/14
provence-alpes-c-te-d-azur_2018/01/14;11.0;10.0;28;69;10.0;46.0;9:19:0;provence-alpes-c-te-d-azur;2018/01/14
alsace_2018/01/15;6.0;3.0;17;70;9.625;64.0;8:45:0;alsace;2018/01/15
aquitaine_2018/01/15;12.0;8.0;24;90;5.875;71.0;9:11:0;aquitaine;2018/01/15
ardeche_2018/01/15;7.0;4.0;14;89;9.375;62.0;9:12:0;ardeche;2018/01/15
auvergne_2018/01/15;6.0;3.0;26;83;9.375;59.0;9:5:0;auvergne;2018/01/15
bourgogne_2018/01/15;7.0;2.0;28;85;9.0;75.0;8:55:0;bourgogne;2018/01/15
bretagne_2018/01/15;12.0;9.0;37;91;9.875;75.0;8:49:0;bretagne;2018/01/15
centre_2018/01/15;10.0;5.0;40;86;8.625;71.0;8:50:0;centre;2018/01/15
champagne-ardenne_2018/01/15;8.0;4.0;40;91;7.875;83.0;8:40:0;champagne-ardenne;2018/01/15
corse_2018/01/15;9.0;8.0;8;80;9.375;51.0;9:28:0;corse;2018/01/15
franche-comte_2018/01/15;6.0;3.0;27;76;10.0;63.0;8:55:0;franche-comte;2018/01/15
ile-de-re_2018/01/15;12.0;10.0;47;91;9.625;77.0;9:2:0;ile-de-re;2018/01/15
ile-de-france_2018/01/15;9.0;5.0;37;86;9.25;71.0;8:43:0;ile-de-france;2018/01/15
languedoc-roussillon_2018/01/15;11.0;9.0;20;76;10.0;67.0;9:18:0;languedoc-roussillon;2018/01/15
limousin_2018/01/15;8.0;4.0;21;95;5.875;100.0;9:5:0;limousin;2018/01/15
lorraine_2018/01/15;6.0;2.0;28;83;9.625;80.0;8:41:0;lorraine;2018/01/15
midi-pyrenees_2018/01/15;11.0;6.0;14;78;10.0;79.0;9:19:0;midi-pyrenees;2018/01/15
nord-pas-de-calais_2018/01/15;9.0;5.0;44;87;9.625;78.0;8:31:0;nord-pas-de-calais;2018/01/15
normandie_2018/01/15;11.0;8.0;46;90;9.625;80.0;8:40:0;normandie;2018/01/15
pays-de-la-loire_2018/01/15;12.0;9.0;40;92;9.625;74.0;8:55:0;pays-de-la-loire;2018/01/15
picardie_2018/01/15;9.0;5.0;45;88;9.0;80.0;8:35:0;picardie;2018/01/15
poitou-charentes_2018/01/15;12.0;10.0;47;89;9.625;77.0;9:2:0;poitou-charentes;2018/01/15
rh-ne-alpes_2018/01/15;8.0;3.0;26;81;9.625;56.0;9:4:0;rh-ne-alpes;2018/01/15
provence-alpes-c-te-d-azur_2018/01/15;11.0;9.0;14;66;9.875;43.0;9:20:0;provence-alpes-c-te-d-azur;2018/01/15
alsace_2018/01/16;8.0;7.0;29;83;8.125;84.0;8:47:0;alsace;2018/01/16
aquitaine_2018/01/16;13.0;12.0;30;87;10.0;99.0;9:13:0;aquitaine;2018/01/16
ardeche_2018/01/16;8.0;5.0;5;93;7.375;77.0;9:13:0;ardeche;2018/01/16
auvergne_2018/01/16;8.0;7.0;23;85;10.0;82.0;9:7:0;auvergne;2018/01/16
bourgogne_2018/01/16;10.0;9.0;32;84;9.0;70.0;8:56:0;bourgogne;2018/01/16
bretagne_2018/01/16;11.0;8.0;30;83;10.0;77.0;8:51:0;bretagne;2018/01/16
centre_2018/01/16;11.0;10.0;33;79;10.0;80.0;8:53:0;centre;2018/01/16
champagne-ardenne_2018/01/16;8.0;7.0;34;82;7.875;74.0;8:42:0;champagne-ardenne;2018/01/16
corse_2018/01/16;10.0;9.0;28;89;10.0;76.0;9:30:0;corse;2018/01/16
franche-comte_2018/01/16;8.0;7.0;36;90;9.875;93.0;8:57:0;franche-comte;2018/01/16
ile-de-re_2018/01/16;12.0;11.0;39;90;10.0;97.0;9:4:0;ile-de-re;2018/01/16
ile-de-france_2018/01/16;10.0;7.0;31;73;10.0;72.0;8:45:0;ile-de-france;2018/01/16
languedoc-roussillon_2018/01/16;14.0;12.0;26;80;10.0;59.0;9:19:0;languedoc-roussillon;2018/01/16
limousin_2018/01/16;10.0;9.0;21;93;8.875;100.0;9:6:0;limousin;2018/01/16
lorraine_2018/01/16;8.0;6.0;41;82;8.25;92.0;8:43:0;lorraine;2018/01/16
midi-pyrenees_2018/01/16;12.0;11.0;32;85;10.0;81.0;9:20:0;midi-pyrenees;2018/01/16
nord-pas-de-calais_2018/01/16;8.0;7.0;28;74;9.75;69.0;8:34:0;nord-pas-de-calais;2018/01/16
normandie_2018/01/16;10.0;8.0;43;77;9.875;82.0;8:43:0;normandie;2018/01/16
pays-de-la-loire_2018/01/16;12.0;11.0;32;87;10.0;87.0;8:57:0;pays-de-la-loire;2018/01/16
picardie_2018/01/16;7.0;5.0;31;86;9.625;87.0;8:36:0;picardie;2018/01/16
poitou-charentes_2018/01/16;12.0;11.0;39;90;10.0;97.0;9:5:0;poitou-charentes;2018/01/16
rh-ne-alpes_2018/01/16;9.0;8.0;19;88;8.75;77.0;9:6:0;rh-ne-alpes;2018/01/16
provence-alpes-c-te-d-azur_2018/01/16;14.0;11.0;38;75;10.0;53.0;9:23:0;provence-alpes-c-te-d-azur;2018/01/16
alsace_2018/01/17;5.0;3.0;30;69;9.25;71.0;8:49:0;alsace;2018/01/17
aquitaine_2018/01/17;11.0;10.0;19;73;10.0;60.0;9:15:0;aquitaine;2018/01/17
ardeche_2018/01/17;7.0;3.0;30;70;9.875;35.0;9:16:0;ardeche;2018/01/17
auvergne_2018/01/17;5.0;1.0;28;87;9.875;51.0;9:9:0;auvergne;2018/01/17
bourgogne_2018/01/17;6.0;3.0;31;78;9.875;41.0;8:58:0;bourgogne;2018/01/17
bretagne_2018/01/17;9.0;5.0;28;82;10.0;57.0;8:53:0;bretagne;2018/01/17
centre_2018/01/17;7.0;4.0;28;74;9.875;59.0;8:55:0;centre;2018/01/17
champagne-ardenne_2018/01/17;6.0;3.0;28;75;9.875;68.0;8:44:0;champagne-ardenne;2018/01/17
corse_2018/01/17;11.0;9.0;55;71;10.0;21.0;9:31:0;corse;2018/01/17
franche-comte_2018/01/17;5.0;2.0;31;84;9.625;63.0;8:59:0;franche-comte;2018/01/17
ile-de-re_2018/01/17;10.0;9.0;30;76;10.0;56.0;9:6:0;ile-de-re;2018/01/17
ile-de-france_2018/01/17;7.0;5.0;27;73;9.875;62.0;8:48:0;ile-de-france;2018/01/17
languedoc-roussillon_2018/01/17;13.0;10.0;31;61;10.0;30.0;9:21:0;languedoc-roussillon;2018/01/17
limousin_2018/01/17;7.0;4.0;17;93;9.5;70.0;9:9:0;limousin;2018/01/17
lorraine_2018/01/17;4.0;2.0;33;76;8.875;78.0;8:45:0;lorraine;2018/01/17
midi-pyrenees_2018/01/17;12.0;8.0;32;80;9.0;64.0;9:23:0;midi-pyrenees;2018/01/17
nord-pas-de-calais_2018/01/17;6.0;3.0;31;68;10.0;41.0;8:36:0;nord-pas-de-calais;2018/01/17
normandie_2018/01/17;8.0;6.0;38;70;10.0;62.0;8:45:0;normandie;2018/01/17
pays-de-la-loire_2018/01/17;10.0;6.0;25;76;10.0;53.0;8:59:0;pays-de-la-loire;2018/01/17
picardie_2018/01/17;7.0;4.0;32;85;9.0;52.0;8:38:0;picardie;2018/01/17
poitou-charentes_2018/01/17;10.0;9.0;30;72;10.0;56.0;9:6:0;poitou-charentes;2018/01/17
rh-ne-alpes_2018/01/17;8.0;2.0;25;80;10.0;46.0;9:8:0;rh-ne-alpes;2018/01/17
provence-alpes-c-te-d-azur_2018/01/17;13.0;10.0;48;52;10.0;29.0;9:24:0;provence-alpes-c-te-d-azur;2018/01/17
alsace_2018/01/18;9.0;7.0;38;77;8.875;83.0;8:51:0;alsace;2018/01/18
aquitaine_2018/01/18;12.0;11.0;19;88;8.875;97.0;9:16:0;aquitaine;2018/01/18
ardeche_2018/01/18;8.0;5.0;9;82;10.0;42.0;9:17:0;ardeche;2018/01/18
auvergne_2018/01/18;8.0;7.0;26;83;10.0;71.0;9:11:0;auvergne;2018/01/18
bourgogne_2018/01/18;9.0;6.0;32;88;8.5;98.0;9:1:0;bourgogne;2018/01/18
bretagne_2018/01/18;13.0;8.0;33;90;10.0;80.0;8:55:0;bretagne;2018/01/18
centre_2018/01/18;11.0;10.0;35;88;8.75;86.0;8:56:0;centre;2018/01/18
champagne-ardenne_2018/01/18;10.0;8.0;38;84;9.625;79.0;8:47:0;champagne-ardenne;2018/01/18
corse_2018/01/18;9.0;8.0;20;80;10.0;36.0;9:34:0;corse;2018/01/18
franche-comte_2018/01/18;7.0;4.0;40;89;7.75;100.0;9:1:0;franche-comte;2018/01/18
ile-de-re_2018/01/18;12.0;10.0;39;91;9.0;98.0;9:8:0;ile-de-re;2018/01/18
ile-de-france_2018/01/18;11.0;8.0;30;82;9.625;82.0;8:50:0;ile-de-france;2018/01/18
languedoc-roussillon_2018/01/18;13.0;9.0;22;75;10.0;11.0;9:24:0;languedoc-roussillon;2018/01/18
limousin_2018/01/18;10.0;7.0;17;96;7.875;99.0;9:11:0;limousin;2018/01/18
lorraine_2018/01/18;9.0;8.0;46;90;9.375;82.0;8:48:0;lorraine;2018/01/18
midi-pyrenees_2018/01/18;11.0;7.0;17;82;10.0;50.0;9:24:0;midi-pyrenees;2018/01/18
nord-pas-de-calais_2018/01/18;10.0;8.0;44;72;9.875;66.0;8:39:0;nord-pas-de-calais;2018/01/18
normandie_2018/01/18;11.0;10.0;38;82;9.625;80.0;8:47:0;normandie;2018/01/18
pays-de-la-loire_2018/01/18;12.0;8.0;36;92;10.0;83.0;9:2:0;pays-de-la-loire;2018/01/18
picardie_2018/01/18;10.0;6.0;43;85;9.875;83.0;8:41:0;picardie;2018/01/18
poitou-charentes_2018/01/18;12.0;10.0;39;91;9.0;98.0;9:8:0;poitou-charentes;2018/01/18
rh-ne-alpes_2018/01/18;9.0;6.0;19;81;8.0;72.0;9:10:0;rh-ne-alpes;2018/01/18
provence-alpes-c-te-d-azur_2018/01/18;11.0;9.0;31;67;10.0;7.0;9:26:0;provence-alpes-c-te-d-azur;2018/01/18
alsace_2018/01/19;7.0;4.0;17;78;9.875;55.0;8:54:0;alsace;2018/01/19
aquitaine_2018/01/19;12.0;10.0;18;82;10.0;54.0;9:19:0;aquitaine;2018/01/19
ardeche_2018/01/19;9.0;4.0;10;80;10.0;49.0;9:19:0;ardeche;2018/01/19
auvergne_2018/01/19;7.0;3.0;17;86;9.375;62.0;9:13:0;auvergne;2018/01/19
bourgogne_2018/01/19;8.0;5.0;19;88;10.0;50.0;9:3:0;bourgogne;2018/01/19
bretagne_2018/01/19;8.0;5.0;21;91;10.0;31.0;8:57:0;bretagne;2018/01/19
centre_2018/01/19;7.0;5.0;19;86;9.875;48.0;8:59:0;centre;2018/01/19
champagne-ardenne_2018/01/19;6.0;3.0;19;91;10.0;46.0;8:49:0;champagne-ardenne;2018/01/19
corse_2018/01/19;10.0;9.0;17;88;10.0;45.0;9:35:0;corse;2018/01/19
franche-comte_2018/01/19;7.0;4.0;20;94;8.375;67.0;9:4:0;franche-comte;2018/01/19
ile-de-re_2018/01/19;10.0;9.0;26;79;10.0;60.0;9:10:0;ile-de-re;2018/01/19
ile-de-france_2018/01/19;7.0;5.0;18;83;10.0;37.0;8:53:0;ile-de-france;2018/01/19
languedoc-roussillon_2018/01/19;13.0;11.0;30;75;10.0;18.0;9:25:0;languedoc-roussillon;2018/01/19
limousin_2018/01/19;8.0;4.0;13;95;8.0;63.0;9:12:0;limousin;2018/01/19
lorraine_2018/01/19;5.0;3.0;22;90;9.875;55.0;8:50:0;lorraine;2018/01/19
midi-pyrenees_2018/01/19;11.0;9.0;22;90;9.875;78.0;9:26:0;midi-pyrenees;2018/01/19
nord-pas-de-calais_2018/01/19;6.0;3.0;18;89;10.0;23.0;8:42:0;nord-pas-de-calais;2018/01/19
normandie_2018/01/19;8.0;6.0;27;80;9.625;36.0;8:49:0;normandie;2018/01/19
pays-de-la-loire_2018/01/19;10.0;7.0;23;88;9.875;37.0;9:4:0;pays-de-la-loire;2018/01/19
picardie_2018/01/19;6.0;3.0;20;91;9.875;31.0;8:44:0;picardie;2018/01/19
poitou-charentes_2018/01/19;10.0;9.0;26;79;10.0;60.0;9:11:0;poitou-charentes;2018/01/19
rh-ne-alpes_2018/01/19;8.0;5.0;6;86;9.75;53.0;9:13:0;rh-ne-alpes;2018/01/19
provence-alpes-c-te-d-azur_2018/01/19;13.0;10.0;32;71;10.0;11.0;9:27:0;provence-alpes-c-te-d-azur;2018/01/19
alsace_2018/01/20;5.0;3.0;15;83;9.25;95.0;8:56:0;alsace;2018/01/20
aquitaine_2018/01/20;14.0;12.0;37;90;9.125;92.0;9:21:0;aquitaine;2018/01/20
ardeche_2018/01/20;5.0;3.0;9;97;8.625;76.0;9:22:0;ardeche;2018/01/20
auvergne_2018/01/20;9.0;4.0;24;93;9.75;85.0;9:15:0;auvergne;2018/01/20
bourgogne_2018/01/20;10.0;3.0;33;89;8.5;88.0;9:5:0;bourgogne;2018/01/20
bretagne_2018/01/20;12.0;6.0;31;90;9.0;95.0;9:0:0;bretagne;2018/01/20
centre_2018/01/20;12.0;6.0;30;92;9.0;85.0;9:1:0;centre;2018/01/20
champagne-ardenne_2018/01/20;6.0;3.0;21;94;9.0;86.0;8:52:0;champagne-ardenne;2018/01/20
corse_2018/01/20;9.0;8.0;17;62;9.625;40.0;9:37:0;corse;2018/01/20
franche-comte_2018/01/20;7.0;3.0;35;86;9.25;95.0;9:6:0;franche-comte;2018/01/20
ile-de-re_2018/01/20;13.0;12.0;54;92;9.25;100.0;9:12:0;ile-de-re;2018/01/20
ile-de-france_2018/01/20;10.0;5.0;27;91;8.625;95.0;8:54:0;ile-de-france;2018/01/20
languedoc-roussillon_2018/01/20;13.0;10.0;35;78;9.0;63.0;9:27:0;languedoc-roussillon;2018/01/20
limousin_2018/01/20;11.0;6.0;21;95;6.375;100.0;9:15:0;limousin;2018/01/20
lorraine_2018/01/20;4.0;2.0;23;93;7.75;100.0;8:53:0;lorraine;2018/01/20
midi-pyrenees_2018/01/20;13.0;8.0;39;85;9.875;79.0;9:28:0;midi-pyrenees;2018/01/20
nord-pas-de-calais_2018/01/20;5.0;4.0;19;92;8.875;86.0;8:44:0;nord-pas-de-calais;2018/01/20
normandie_2018/01/20;11.0;9.0;38;94;8.75;92.0;8:52:0;normandie;2018/01/20
pays-de-la-loire_2018/01/20;13.0;7.0;42;91;9.25;99.0;9:5:0;pays-de-la-loire;2018/01/20
picardie_2018/01/20;6.0;4.0;21;96;8.0;86.0;8:46:0;picardie;2018/01/20
poitou-charentes_2018/01/20;13.0;12.0;54;90;9.25;100.0;9:12:0;poitou-charentes;2018/01/20
rh-ne-alpes_2018/01/20;8.0;4.0;24;90;8.625;84.0;9:14:0;rh-ne-alpes;2018/01/20
provence-alpes-c-te-d-azur_2018/01/20;12.0;8.0;36;75;9.875;58.0;9:30:0;provence-alpes-c-te-d-azur;2018/01/20
alsace_2018/01/21;4.0;2.0;14;84;9.0;80.0;8:59:0;alsace;2018/01/21
aquitaine_2018/01/21;14.0;13.0;24;92;9.75;100.0;9:23:0;aquitaine;2018/01/21
ardeche_2018/01/21;9.0;7.0;17;84;9.375;62.0;9:24:0;ardeche;2018/01/21
auvergne_2018/01/21;10.0;5.0;20;94;9.75;97.0;9:17:0;auvergne;2018/01/21
bourgogne_2018/01/21;8.0;5.0;7;93;9.0;96.0;9:7:0;bourgogne;2018/01/21
bretagne_2018/01/21;13.0;11.0;29;95;8.0;88.0;9:2:0;bretagne;2018/01/21
centre_2018/01/21;12.0;7.0;15;96;8.625;97.0;9:4:0;centre;2018/01/21
champagne-ardenne_2018/01/21;4.0;2.0;14;90;5.875;81.0;8:55:0;champagne-ardenne;2018/01/21
corse_2018/01/21;13.0;11.0;21;76;9.375;20.0;9:39:0;corse;2018/01/21
franche-comte_2018/01/21;7.0;4.0;8;93;8.5;100.0;9:8:0;franche-comte;2018/01/21
ile-de-re_2018/01/21;13.0;12.0;36;94;9.75;100.0;9:14:0;ile-de-re;2018/01/21
ile-de-france_2018/01/21;10.0;5.0;17;96;8.25;93.0;8:57:0;ile-de-france;2018/01/21
languedoc-roussillon_2018/01/21;16.0;13.0;28;74;10.0;47.0;9:30:0;languedoc-roussillon;2018/01/21
limousin_2018/01/21;11.0;9.0;15;99;7.375;100.0;9:17:0;limousin;2018/01/21
lorraine_2018/01/21;4.0;2.0;12;90;8.625;76.0;8:55:0;lorraine;2018/01/21
midi-pyrenees_2018/01/21;13.0;12.0;31;90;9.625;100.0;9:30:0;midi-pyrenees;2018/01/21
nord-pas-de-calais_2018/01/21;5.0;3.0;18;89;8.25;82.0;8:47:0;nord-pas-de-calais;2018/01/21
normandie_2018/01/21;12.0;7.0;38;94;9.625;100.0;8:54:0;normandie;2018/01/21
pays-de-la-loire_2018/01/21;13.0;12.0;32;94;8.75;100.0;9:8:0;pays-de-la-loire;2018/01/21
picardie_2018/01/21;8.0;3.0;25;97;8.25;81.0;8:49:0;picardie;2018/01/21
poitou-charentes_2018/01/21;13.0;12.0;36;94;9.75;100.0;9:15:0;poitou-charentes;2018/01/21
rh-ne-alpes_2018/01/21;8.0;5.0;8;95;9.375;94.0;9:16:0;rh-ne-alpes;2018/01/21
provence-alpes-c-te-d-azur_2018/01/21;14.0;13.0;51;56;10.0;20.0;9:32:0;provence-alpes-c-te-d-azur;2018/01/21
alsace_2018/01/22;9.0;7.0;13;98;5.0;98.0;9:1:0;alsace;2018/01/22
aquitaine_2018/01/22;13.0;9.0;29;86;8.0;75.0;9:25:0;aquitaine;2018/01/22
ardeche_2018/01/22;14.0;10.0;14;85;10.0;59.0;9:25:0;ardeche;2018/01/22
auvergne_2018/01/22;10.0;8.0;28;90;9.875;88.0;9:19:0;auvergne;2018/01/22
bourgogne_2018/01/22;11.0;7.0;29;93;9.375;89.0;9:10:0;bourgogne;2018/01/22
bretagne_2018/01/22;13.0;8.0;34;87;10.0;73.0;9:5:0;bretagne;2018/01/22
centre_2018/01/22;13.0;12.0;33;88;9.5;93.0;9:6:0;centre;2018/01/22
champagne-ardenne_2018/01/22;10.0;9.0;19;98;6.875;81.0;8:57:0;champagne-ardenne;2018/01/22
corse_2018/01/22;12.0;11.0;12;79;10.0;24.0;9:40:0;corse;2018/01/22
franche-comte_2018/01/22;10.0;9.0;32;97;8.125;100.0;9:10:0;franche-comte;2018/01/22
ile-de-re_2018/01/22;13.0;10.0;42;91;10.0;70.0;9:17:0;ile-de-re;2018/01/22
ile-de-france_2018/01/22;12.0;8.0;26;89;8.0;85.0;8:59:0;ile-de-france;2018/01/22
languedoc-roussillon_2018/01/22;15.0;14.0;32;72;10.0;35.0;9:31:0;languedoc-roussillon;2018/01/22
limousin_2018/01/22;11.0;9.0;22;95;8.0;97.0;9:19:0;limousin;2018/01/22
lorraine_2018/01/22;8.0;7.0;17;100;6.875;100.0;8:58:0;lorraine;2018/01/22
midi-pyrenees_2018/01/22;12.0;11.0;29;85;10.0;92.0;9:32:0;midi-pyrenees;2018/01/22
nord-pas-de-calais_2018/01/22;10.0;8.0;18;98;9.875;72.0;8:49:0;nord-pas-de-calais;2018/01/22
normandie_2018/01/22;13.0;10.0;27;91;9.25;89.0;8:57:0;normandie;2018/01/22
pays-de-la-loire_2018/01/22;13.0;12.0;39;90;9.0;79.0;9:10:0;pays-de-la-loire;2018/01/22
picardie_2018/01/22;11.0;7.0;21;98;9.625;81.0;8:51:0;picardie;2018/01/22
poitou-charentes_2018/01/22;13.0;12.0;42;90;10.0;70.0;9:17:0;poitou-charentes;2018/01/22
rh-ne-alpes_2018/01/22;12.0;9.0;11;91;9.125;83.0;9:19:0;rh-ne-alpes;2018/01/22
provence-alpes-c-te-d-azur_2018/01/22;16.0;13.0;36;66;10.0;13.0;9:33:0;provence-alpes-c-te-d-azur;2018/01/22
alsace_2018/01/23;9.0;6.0;11;85;10.0;58.0;9:4:0;alsace;2018/01/23
aquitaine_2018/01/23;13.0;11.0;9;97;4.0;83.0;9:27:0;aquitaine;2018/01/23
ardeche_2018/01/23;11.0;7.0;17;83;10.0;11.0;9:28:0;ardeche;2018/01/23
auvergne_2018/01/23;10.0;5.0;7;90;9.0;52.0;9:22:0;auvergne;2018/01/23
bourgogne_2018/01/23;10.0;6.0;12;88;9.0;58.0;9:12:0;bourgogne;2018/01/23
bretagne_2018/01/23;14.0;12.0;27;96;9.0;88.0;9:7:0;bretagne;2018/01/23
centre_2018/01/23;11.0;7.0;18;93;8.0;78.0;9:9:0;centre;2018/01/23
champagne-ardenne_2018/01/23;10.0;7.0;21;88;10.0;84.0;9:0:0;champagne-ardenne;2018/01/23
corse_2018/01/23;13.0;12.0;9;76;10.0;13.0;9:43:0;corse;2018/01/23
franche-comte_2018/01/23;8.0;5.0;9;93;8.0;58.0;9:12:0;franche-comte;2018/01/23
ile-de-re_2018/01/23;14.0;11.0;22;97;9.875;70.0;9:19:0;ile-de-re;2018/01/23
ile-de-france_2018/01/23;11.0;7.0;20;90;9.0;74.0;9:2:0;ile-de-france;2018/01/23
languedoc-roussillon_2018/01/23;15.0;11.0;15;70;10.0;6.0;9:33:0;languedoc-roussillon;2018/01/23
