date,opérateur,secteur_d'activité,région,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,consommation_journalière_(mwh_-_pcs_0°c),statut,movement_social
2019-10-18,GRTgaz,GRD/ELD,Hauts-de-France,3668.940555,3761.866639,3511.90307,3185.342261,2813.938936,2510.820067,2388.687734,2384.909519,2359.780302,2336.956834,2474.553472,2813.172629,4428.008568,4541.734248,4277.404944,4209.385489,4098.477017,4002.663051,3675.918377,3273.950842,3034.107509,2895.836749,2962.247187,3232.352258,78842.958257,Définitif,False
2019-10-18,GRTgaz,GRD/ELD,Bretagne,1424.411727,1387.006493,1269.201967,1165.268435,1053.606824,966.670035,920.50764,899.091114,901.398032,908.343194,953.354469,1045.651709,1888.715632,2068.767627,2077.054695,1971.28052,1814.390977,1708.676469,1554.881364,1518.346889,1442.455165,1402.039238,1414.617379,1410.846585,33166.584179,Définitif,False
2019-10-18,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,2627.429112,2650.753762,2506.052486,2273.322869,1974.408525,1713.506331,1616.18388,1581.594842,1555.579475,1574.231722,1712.789451,1991.346824,3454.894739,3699.213962,3389.457689,3245.934142,3130.823992,2965.458307,2782.768634,2582.074294,2414.289331,2285.0047,2337.701844,2454.481066,58519.301979,Définitif,False
2019-10-20,GRTgaz,GRD/ELD,Grand Est,2737.137372,2754.659787,2609.454966,2388.455547,2092.813655,1817.013755,1778.832596,1778.567773,1755.118353,1827.510358,2084.092125,2751.697185,3095.363458,3011.738227,3038.351102,3014.89288,2933.021465,2926.816973,2747.926703,2537.067892,2373.843553,2287.352418,2353.809139,2476.809624,59172.346906,Définitif,False
2019-10-20,GRTgaz,GRD/ELD,Bretagne,1125.047489,1180.812827,1108.140283,1044.904878,943.932552,847.935065,857.21426,861.116616,912.458626,1003.993242,1148.208806,1426.787181,1279.273031,1354.610019,1418.968537,1464.696361,1422.046611,1339.669264,1240.886917,1138.654292,1093.42515,1062.630951,1069.559116,1080.923541,27425.895615,Définitif,False
2019-10-21,GRTgaz,GRD/ELD,Île-de-France,6314.554993,6681.914816,6567.038491,6303.726541,5702.677583,5165.964517,4978.851966,4919.981055,5026.366363,5270.870055,5864.968026,7106.730345,7786.73623,8012.656071,7647.76824,7446.740454,7381.719297,7234.243966,6697.400445,6209.234782,5692.889085,5218.824127,5423.377036,5788.779484,150444.013968,Définitif,False
2019-10-21,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,1557.94815,1576.835137,1469.773081,1342.886681,1180.328204,1065.993695,1047.778132,1033.107622,1052.24784,1110.700565,1212.566505,1520.075152,1799.650065,1856.626169,1837.813025,1791.984031,1737.195148,1707.376895,1585.466287,1515.000079,1481.993751,1463.34623,1470.121114,1512.46911,34929.282668,Définitif,False
2019-10-21,GRTgaz,GRD/ELD,Hauts-de-France,4242.987056,4107.317605,3693.272091,3343.706824,2989.124931,2677.909394,2564.068142,2570.901002,2560.074472,2671.189114,2927.802937,3670.801609,4991.825134,5008.522203,4765.675525,4556.970939,4499.310684,4573.616162,4298.032472,4045.888233,3893.115735,3743.764246,3851.974218,4010.202415,90258.053143,Définitif,False
2019-10-22,GRTgaz,GRD/ELD,Île-de-France,7615.075425,7857.15191,7566.323776,7148.353887,6360.907846,5584.108129,5214.072914,5066.038388,5014.497821,5060.675634,5431.729776,6575.072004,9211.425564,9316.399948,9080.239908,8655.954102,8430.882327,8342.500161,7810.691878,7455.273643,6882.740792,6468.17615,6615.797631,6994.293012,169758.382626,Définitif,False
2019-10-22,GRTgaz,GRD/ELD,Hauts-de-France,4026.938358,4100.2541,3717.484294,3376.478717,3003.187485,2717.791953,2618.147623,2566.813214,2576.515779,2642.190474,2857.640034,3545.654644,5144.473425,5209.624363,4966.796503,4673.05238,4489.066168,4267.534019,3959.496321,3671.866665,3400.835315,3175.103803,3235.877917,3519.31104,87462.134594,Définitif,False
2019-10-22,GRTgaz,GRD/ELD,Pays de la Loire,1924.38152,2043.962975,1908.180032,1769.011393,1597.881292,1452.74961,1370.387557,1364.404036,1348.351636,1374.606375,1513.466481,1753.168603,2787.122569,3031.192076,2998.580708,2967.788627,2799.333925,2596.948142,2162.31485,1928.57879,1828.680894,1723.125048,1693.466146,1772.023136,47709.706421,Définitif,False
2019-10-22,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,1301.24748,1265.276433,1184.331213,1056.639168,938.234389,842.323535,805.185594,778.72365,788.663992,806.573815,857.207349,1014.902757,1672.333067,1805.379863,1829.676113,1769.592862,1683.870289,1600.60816,1439.701341,1354.865279,1272.113884,1197.550653,1213.179944,1248.151024,29726.331854,Définitif,False
2019-10-24,GRTgaz,GRD/ELD,Pays de la Loire,1764.835341,1837.948618,1726.632849,1606.861273,1493.723102,1388.582643,1315.228824,1330.4395,1323.544925,1351.516763,1403.035393,1653.884679,2292.899784,2434.740312,2308.501155,2208.815794,2153.381305,2123.432026,1981.96003,1904.590411,1806.476727,1661.766539,1641.218102,1642.572013,42356.588108,Définitif,False
2019-10-25,GRTgaz,GRD/ELD,Normandie,1631.15114,1608.084372,1517.710887,1413.296384,1314.990884,1191.047936,1148.428635,1147.669464,1149.882692,1150.965631,1178.483848,1317.909031,2501.442859,2553.223095,2447.982826,2301.807311,2168.754866,2056.082192,1877.269247,1759.787534,1598.158211,1517.591539,1502.250266,1523.529421,39577.500271,Définitif,False
2019-10-26,GRTgaz,GRD/ELD,Île-de-France,4475.418038,4758.907575,4590.914643,4312.490446,3973.196907,3602.509516,3437.931425,3698.574911,4140.849051,3417.083281,3598.629334,4467.649205,6609.063316,6663.807906,6901.577606,6750.673885,6352.647387,5842.297089,5265.95295,4626.526317,4114.083172,3841.089555,3820.427758,4038.39009,113300.691363,Définitif,False
2019-10-26,GRTgaz,GRD/ELD,Centre-Val de Loire,887.152458,868.820321,832.46074,780.379159,717.429804,697.122431,695.04918,724.473329,1094.767685,754.491331,792.210618,991.961882,1566.611443,1565.468999,1494.960604,1351.2768,1165.196449,1022.224162,891.991364,802.050833,738.120499,718.388069,767.238131,831.52077,22751.367061,Définitif,False
2019-10-26,GRTgaz,GRD/ELD,Normandie,1172.239919,1145.995854,1058.191776,991.701652,943.860391,966.208858,973.61018,874.950787,1229.563442,1326.541419,1260.690886,1525.277975,1832.045206,1834.485874,1772.064575,1665.524924,1454.053616,1312.44772,1179.903863,1082.209185,1030.669411,1026.150864,1073.535054,1150.007253,29881.930684,Définitif,False
2019-10-26,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,719.141054,767.1414,735.835728,699.177063,649.868819,655.895639,633.524977,606.073915,1050.378979,656.679839,672.818174,855.822051,1317.968094,1305.332929,1268.075843,1154.30895,1010.977338,877.761694,763.176162,673.940648,630.063758,604.069755,607.340614,673.57931,19588.952733,Définitif,False
2019-10-27,GRTgaz,GRD/ELD,Centre-Val de Loire,1303.854679,1272.784763,1250.028039,1189.69865,1070.278272,993.21492,999.833219,1005.034273,1038.849944,1108.38782,1252.122331,1575.693733,1110.853733,1089.378252,1126.48625,1109.111976,1100.926274,1102.060539,1093.818952,1054.014721,1060.155398,1094.461192,1152.648391,1236.821587,27390.517908,Définitif,False
2019-10-27,GRTgaz,GRD/ELD,Pays de la Loire,1714.300734,1714.972558,1642.232396,1569.428013,1403.992248,1301.615118,1308.93397,1329.413802,1342.321691,1456.549034,1647.986491,2112.332259,1066.439018,1153.068572,1274.306313,1385.362079,1449.778269,1493.228992,1511.882397,1470.220965,1476.14174,1510.794284,1567.79223,1639.921125,35543.014298,Définitif,False
2019-10-27,GRTgaz,GRD/ELD,Bretagne,1396.574859,1353.680746,1282.244398,1200.99253,1071.559054,1009.91048,1012.688277,1007.081646,1053.518028,1152.930605,1296.988818,1706.252242,1291.016326,1367.316996,1461.314179,1539.166551,1558.869616,1564.230506,1486.176337,1382.485571,1349.344335,1304.571163,1300.044701,1336.296174,31485.254138,Définitif,False
2019-10-27,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,2400.956143,2396.071326,2249.861871,2012.50433,1763.781627,1613.844016,1570.874359,1564.874655,1646.308882,1783.942175,2092.126619,2878.158859,3157.4357,3109.636851,2999.739399,2760.290065,2507.988906,2313.675007,2110.614374,1898.078377,1740.733596,1685.145906,1824.086663,2130.991345,52211.721051,Définitif,False
2019-10-27,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,789.583709,798.62083,754.333745,654.331996,566.201049,513.05872,480.415359,485.752215,489.348365,518.736877,611.088021,762.830632,766.747551,811.362363,859.564781,851.959593,815.610505,772.967015,729.680752,641.779538,567.471191,529.473211,535.740792,640.314144,15946.972954,Définitif,False
2019-10-28,GRTgaz,GRD/ELD,Centre-Val de Loire,1710.218823,1629.133029,1555.174908,1439.64539,1294.863505,1188.391848,1175.419299,1175.784907,1202.70164,1251.620709,1369.295903,1716.561016,1963.931882,1993.819036,1971.56718,1933.908116,1879.012047,1856.289301,1684.776859,1627.375892,1684.358569,1643.312817,1698.651939,1692.899625,38338.71424,Définitif,False
2019-10-28,GRTgaz,GRD/ELD,Normandie,2467.293502,2369.761006,2261.778731,2098.77354,1872.251608,1743.326348,1718.639293,1734.429775,1790.692169,1856.303079,2007.332583,2433.416359,2998.039505,3076.83243,3055.990157,2875.148695,2709.642519,2562.365566,2362.677088,2294.665871,2299.391889,2331.922009,2404.019222,2448.991192,55773.684136,Définitif,False
2019-10-28,GRTgaz,GRD/ELD,Grand Est,4987.244114,4870.125779,4639.866799,4313.7748,3738.270026,3410.344926,3344.933302,3404.895556,3417.138412,3536.43063,3912.913748,4913.179868,5386.041922,5425.644493,5356.20346,5093.531283,4832.239355,4783.155473,4597.978725,4453.73313,4284.523261,4385.337488,4655.583112,4901.907777,106644.997439,Définitif,False
2019-10-29,GRTgaz,GRD/ELD,Occitanie,348.624468,364.006635,376.942625,341.84734,311.419872,278.49609,274.426871,243.285463,239.163961,238.542556,269.715927,320.562063,422.700014,487.577626,464.555882,418.80268,384.846091,383.553747,323.226101,312.151346,276.364601,260.146037,249.280205,292.493799,7882.732,Définitif,False
2019-10-30,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,2088.837227,2009.456798,1893.427731,1741.205435,1544.060196,1407.602542,1376.451513,1366.224544,1377.447242,1438.276352,1575.392043,1952.879039,2488.760378,2472.288243,2450.099422,2378.864538,2345.426284,2309.289034,2174.564915,2110.645951,2083.056045,2084.855184,2050.77415,2080.865829,46800.750635,Définitif,False
2019-10-30,GRTgaz,GRD/ELD,Hauts-de-France,6316.09404,6063.243705,5773.953017,5444.365155,4827.411915,4432.019967,4361.303419,4472.325045,4603.848174,4817.181443,5277.052857,6527.136224,7077.255209,7179.024086,7067.576669,6774.795563,6586.009143,6616.233113,6105.456097,5681.143615,5391.936189,5180.119411,5483.525149,6106.955605,138165.96481,Définitif,False
2019-10-31,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,2072.163755,1983.529716,1872.158185,1737.643808,1540.345598,1398.770876,1381.17811,1369.26473,1379.01004,1428.461136,1516.122891,1836.958412,2466.657652,2433.633443,2374.133998,2256.840592,2203.033967,2211.870476,2090.678388,2023.310979,1985.341258,2025.186552,2071.783152,2077.637209,45735.714923,Définitif,False
2019-10-31,GRTgaz,GRD/ELD,Pays de la Loire,1833.581089,1794.820016,1658.451429,1570.850041,1410.843665,1308.275605,1290.590085,1380.673287,1412.777707,1410.750784,1420.656335,1614.719325,2411.322045,2501.865656,2362.056845,2260.398841,2240.13272,2162.526498,1983.626754,1916.857104,1854.125441,1780.490244,1799.639779,1829.786506,43209.817801,Définitif,False
2019-11-01,GRTgaz,GRD/ELD,Bretagne,1394.159074,1369.035045,1303.512869,1245.179749,1137.406148,1090.654568,1079.645914,1083.802617,1106.774341,1165.152766,1263.329015,1456.549755,1733.930905,1605.467414,1568.364369,1573.870894,1525.229474,1531.207199,1496.913093,1395.140702,1339.912457,1292.014207,1318.006507,1336.54745,32411.806532,Définitif,False
2019-11-01,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,892.743971,899.971279,812.954,759.361425,699.123898,656.46878,640.33301,626.421616,619.325056,638.020312,682.52145,790.570177,1185.017067,1085.443443,1068.276334,1093.81612,1071.281061,1061.317416,996.748911,931.897627,882.431829,873.277527,856.104262,879.530389,20702.95696,Définitif,False
2019-11-01,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,3418.015099,3361.511531,3201.769978,2948.273005,2555.77496,2295.063999,2257.554422,2251.010538,2231.016647,2274.220339,2453.24799,2919.742523,4177.647313,3919.121305,3813.517098,3741.758846,3588.115352,3499.929073,3423.887907,3231.851461,3121.800088,3142.497701,3245.918073,3353.305605,74426.550853,Définitif,False
2019-11-02,GRTgaz,GRD/ELD,Occitanie,392.421592,408.115772,373.326483,331.946121,307.078355,274.581104,252.425395,247.63258,242.66699,238.753797,251.604745,301.210437,379.761926,385.81949,410.818181,434.421913,393.078661,365.369321,352.318721,323.377832,286.953759,280.315437,303.583603,339.055202,7876.637417,Définitif,False
2019-11-02,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,2969.930324,3009.732314,2929.636399,2743.462771,2422.059013,2158.145049,2120.624696,2112.503326,2128.492501,2208.953323,2397.203784,2843.516635,3496.559054,3394.07644,3418.338637,3283.703413,3120.645386,2985.150401,2800.790406,2598.694416,2413.380214,2446.430947,2581.59519,2825.388269,65409.012908,Définitif,False
2019-11-04,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,2195.665694,2146.97185,2064.827778,1979.064098,1774.858198,1655.662555,1634.619325,1662.109508,1717.429121,1808.72654,1935.14593,2345.595307,2650.89712,2655.203434,2575.587656,2426.426658,2357.533384,2266.250777,2144.375526,2036.242568,2016.500715,2010.534455,2079.147886,2211.712715,50351.088798,Définitif,False
2019-11-04,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,1496.36048,1522.650642,1481.750183,1344.551453,1190.494486,1053.357075,1032.732284,1024.03939,1017.984177,1063.768205,1140.552571,1422.032673,1638.016895,1803.12179,1772.11229,1648.821172,1538.566471,1468.799129,1362.970462,1285.253135,1217.782786,1163.628203,1200.879579,1332.068885,32222.294416,Définitif,False
2019-11-05,GRTgaz,GRD/ELD,Hauts-de-France,5777.353873,5607.62034,5237.034595,4844.267267,4203.777429,3886.473826,3802.444529,3902.215329,3805.111215,3892.429428,4266.041748,5244.369162,7354.162703,7346.932546,6665.090166,6199.141533,5912.124953,5767.051534,5368.813189,5061.29272,4878.780903,4921.54008,5335.359299,5736.919887,125016.348254,Définitif,False
2019-11-05,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,5076.812507,4946.978856,4724.112827,4372.831773,3806.660833,3447.706379,3403.140986,3397.196588,3439.580468,3616.811725,4012.362709,5074.126954,6305.023491,6410.959352,5922.264958,5369.571375,4970.066711,4771.310738,4372.314317,4254.534996,4156.366939,4253.065908,4558.172143,4933.833462,109595.806995,Définitif,False
2019-11-05,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,1816.698361,1844.012774,1808.720537,1685.76528,1486.525762,1310.401144,1284.697995,1277.353623,1303.640016,1325.707042,1450.171401,1741.362181,1814.905403,2010.047092,1929.979612,1788.542285,1736.35129,1679.527951,1577.748624,1533.189975,1436.240653,1411.856448,1487.249403,1669.181341,38409.876193,Définitif,False
2019-11-06,GRTgaz,GRD/ELD,Hauts-de-France,6137.723349,5960.020674,5587.326579,5141.717345,4474.092335,3998.410814,3864.783647,3870.741854,3893.088872,4044.232036,4428.045008,5472.140014,7036.744014,7018.012373,6612.921427,6280.107972,6024.161421,6015.817026,5780.418474,5331.924722,5183.623353,5130.667573,5560.47146,6026.063204,128873.255546,Définitif,False
2019-11-07,GRTgaz,GRD/ELD,Île-de-France,10497.900463,10512.375994,10244.624053,10045.505444,9089.36086,8221.730469,7986.170863,8061.816631,8091.976618,8447.912424,9182.850158,10892.118646,11184.788615,11517.307387,11058.107908,10433.095145,9651.065694,9286.032833,9055.359712,8764.0341,8456.428427,8535.22126,9019.69034,9943.822047,228179.296091,Définitif,False
2019-11-07,GRTgaz,GRD/ELD,Centre-Val de Loire,2230.356555,2165.970596,2076.162275,1997.258764,1809.645635,1682.654629,1674.16013,1681.537085,1724.198456,1797.702006,1960.812605,2317.611665,2600.146884,2662.788882,2598.670407,2416.641149,2224.114415,2165.10014,1967.351575,1881.992232,1886.663508,1913.96478,2043.195289,2175.222373,49653.922035,Définitif,False
2019-11-08,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,2781.721966,2715.732112,2634.014167,2522.148503,2269.026569,2076.54028,2046.052738,2070.386764,2104.186163,2132.807555,2257.85142,2529.149226,3507.16173,3538.979989,3427.312133,3219.628948,3002.537055,2843.425388,2600.340601,2492.166589,2479.946699,2462.788597,2590.668254,2759.607781,63064.181227,Définitif,False
2019-11-08,GRTgaz,GRD/ELD,Pays de la Loire,3191.442673,3146.462937,2999.074833,2859.699558,2619.598233,2386.67388,2340.7035,2320.679334,2385.983238,2461.501372,2621.448394,2913.686659,4003.62849,4201.520789,4016.502782,3820.240809,3667.594576,3521.777628,3281.405954,3127.184278,2973.915584,2891.031275,2912.859953,3078.194129,73742.810858,Définitif,False
2019-11-09,GRTgaz,GRD/ELD,Grand Est,6419.201529,6434.708842,6289.499555,6098.247501,5498.53619,5041.771115,5065.269765,5141.751701,5196.526492,5304.698355,5606.44695,6223.148717,6995.972069,6985.662522,6991.184344,6734.100768,6426.114457,6155.82747,5765.339759,5567.646543,5498.373865,5539.320043,5792.585644,6252.654328,143024.588524,Définitif,False
2019-11-09,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,5995.304276,6042.089632,5934.371362,5664.960717,5063.756701,4577.556482,4436.910695,4398.63311,4427.200258,4490.295515,4762.730461,5372.828678,6622.140156,6675.07738,6658.282044,6404.686969,5928.87015,5557.579606,5207.987513,4921.244126,4759.23278,4748.709399,5056.173081,5620.306673,129326.927764,Définitif,False
2019-11-10,GRTgaz,GRD/ELD,Bretagne,2305.132597,2274.891482,2212.171969,2137.514531,1955.283242,1791.082959,1772.793569,1766.826572,1789.398119,1839.126348,1935.822007,2207.667294,2586.852311,2601.588189,2630.212711,2615.021926,2525.755471,2401.532774,2269.005823,2122.975165,2009.837874,1987.46851,2065.728576,2220.315591,52024.00561,Définitif,False
2019-11-10,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,1792.546309,1788.134886,1781.515122,1752.686202,1626.298956,1501.8243,1529.297687,1510.949124,1547.659991,1594.173143,1716.710206,1951.837374,2140.570191,2148.330122,2103.554733,2000.859285,1860.14022,1711.811615,1602.697538,1499.989679,1445.766378,1442.635107,1510.838226,1699.719732,41260.546126,Définitif,False
2019-11-10,GRTgaz,GRD/ELD,Occitanie,924.480135,915.003283,894.380594,846.300843,773.49282,676.274148,648.819252,650.411572,639.390988,652.527922,699.379464,827.923451,933.928637,964.048764,995.636542,979.571745,941.991718,860.041809,777.270896,716.681243,673.815148,672.070089,734.447339,862.171158,19260.05956,Définitif,False
2019-11-11,GRTgaz,GRD/ELD,Centre-Val de Loire,2378.309732,2344.950749,2297.969526,2198.322914,2022.506495,1866.019527,1860.171237,1902.721022,1967.449875,2059.545074,2259.795909,2686.222018,2712.999864,2621.618039,2553.869459,2527.895696,2455.796827,2423.215455,2319.453821,2169.703508,2026.551944,2066.927958,2151.419067,2302.535101,54175.970817,Définitif,False
2019-11-11,GRTgaz,GRD/ELD,Normandie,3058.117703,2972.459868,2899.603719,2802.111686,2528.778481,2362.785113,2363.098222,2392.222638,2438.861908,2544.623806,2777.786554,3210.684171,3373.044496,3276.571396,3219.089252,3217.376039,3179.332017,3049.561237,2863.50906,2735.879468,2649.310618,2643.227093,2863.434138,3008.31065,68429.779333,Définitif,False
2019-11-12,GRTgaz,GRD/ELD,Normandie,3561.843628,3437.054816,3275.28227,3100.419142,2757.521283,2528.626678,2466.4075,2486.6247,2524.581577,2584.427822,2769.026993,3190.541553,3956.798135,4059.088664,3905.661057,3772.793712,3668.416849,3573.199858,3405.516657,3383.050321,3288.971291,3241.030559,3394.699136,3564.312706,77895.896907,Définitif,False
2019-11-12,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,7056.748589,6930.992967,6688.709719,6267.540946,5527.853395,5088.836549,5064.655452,5174.454091,5282.736506,5493.867616,6023.623883,7256.867735,9163.86383,9588.219755,9095.64121,8286.288337,7522.354128,7000.128794,6470.835731,6154.215118,5942.989809,5948.149912,6377.592671,6858.527337,160265.69408,Définitif,False
2019-11-13,GRTgaz,GRD/ELD,Centre-Val de Loire,2552.809746,2498.019776,2400.503399,2294.528649,2072.450653,1921.240914,1910.115962,1915.457966,1983.331218,2067.148877,2263.850993,2666.316954,3348.353767,3384.792616,3286.712271,3152.923585,2991.068338,2857.955403,2566.831417,2407.411074,2318.048124,2357.532741,2491.970431,2574.674386,60284.04926,Définitif,False
2019-11-13,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,2176.343564,2111.535646,2027.534482,1909.080288,1736.579003,1554.693642,1568.448143,1575.848268,1635.955241,1710.884092,1838.305453,2177.829201,2865.983134,2947.179443,2897.910935,2761.680899,2541.714969,2362.125551,2073.453589,1972.109174,1974.875262,1951.365074,2082.710901,2154.810709,50608.956663,Définitif,False
2019-11-14,GRTgaz,GRD/ELD,Hauts-de-France,8016.980456,7787.255848,7399.064282,6890.785188,6052.72271,5464.913392,5350.532378,5401.29125,5441.325958,5638.285857,6095.897525,7328.652163,9397.418038,9579.287015,9014.083806,8506.847596,8115.893018,8023.924105,7692.067407,7344.137237,7198.443088,7239.670504,7728.040974,7972.824073,174680.343868,Définitif,False
2019-11-14,GRTgaz,GRD/ELD,Bretagne,3219.531537,3144.547535,3040.265861,2889.752233,2645.109763,2423.198971,2442.934257,2478.810908,2544.875333,2641.045556,2839.231467,3222.383106,3854.642196,4084.513732,3995.525308,3793.846923,3537.237002,3318.171813,3020.139109,2907.061738,2920.538918,2873.987651,3026.000623,3182.289079,74045.640619,Définitif,False
2019-11-14,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,2301.513304,2224.331348,2127.412271,2034.794737,1850.018659,1672.523832,1660.395719,1680.80865,1734.299859,1792.803403,1939.906671,2275.393118,2819.811934,2860.929573,2776.922995,2676.580353,2530.515901,2414.536853,2244.846079,2153.078441,2170.66782,2167.064421,2234.877322,2322.572165,52666.605428,Définitif,False
2019-11-14,GRTgaz,GRD/ELD,Occitanie,1303.079422,1254.881722,1232.253259,1176.823773,1022.625307,880.186746,860.612236,846.317079,866.741827,907.200857,987.857076,1159.475237,1357.891385,1437.303842,1368.024372,1340.267434,1279.202735,1258.677655,1275.42773,1229.914914,1205.939225,1203.032886,1248.463,1293.286787,27995.486506,Définitif,False
2019-11-14,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,8569.812003,8351.759019,7942.734767,7408.276644,6507.676638,5954.07246,5897.760396,5903.559712,6036.681099,6255.826554,6802.713001,8023.986803,9245.980847,9373.54885,9065.050549,8756.913998,8588.873792,8599.411966,8431.545002,8406.688468,8380.668865,8370.430767,8568.726305,8649.883696,188092.582201,Définitif,False
2019-11-16,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,2100.087858,2064.599681,2026.076887,1972.518307,1811.795427,1648.092197,1645.625817,1643.931591,1675.57264,1729.447369,1781.91359,1975.241906,2417.66419,2408.084556,2396.873946,2376.674472,2334.937875,2287.287633,2178.370519,2065.232933,1998.434804,1980.158657,2022.452154,2070.792726,48611.867735,Définitif,False
2019-11-17,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,3313.024393,3273.673491,3195.381178,3057.769188,2751.501435,2534.714162,2540.680884,2569.774709,2647.023506,2747.691497,3014.355375,3502.098553,3625.934328,3633.225331,3645.385428,3584.817406,3493.93506,3361.421155,3198.585419,3076.9278,3044.434391,3078.017136,3133.619462,3238.41096,75262.402247,Définitif,False
2019-11-17,GRTgaz,GRD/ELD,Pays de la Loire,3092.079982,3051.799047,2968.051903,2866.249611,2637.751747,2403.62606,2429.23513,2474.475308,2555.747388,2685.592702,3029.586632,3627.683482,3439.620021,3509.884674,3548.617627,3497.446393,3381.98729,3245.76646,3064.177044,2887.929982,2770.479125,2771.154758,2872.880349,3012.327859,71824.150574,Définitif,False
2019-11-17,GRTgaz,GRD/ELD,Bretagne,2710.09834,2680.118726,2604.578114,2506.872659,2325.175634,2141.599125,2122.860012,2145.804919,2181.01411,2287.347177,2477.689352,2887.622084,2863.225543,2922.370236,2961.105283,2940.025374,2881.538126,2765.178774,2583.85287,2446.307014,2399.827641,2362.610371,2422.810159,2592.927338,61212.558981,Définitif,False
2019-11-18,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,3472.856599,3368.20358,3217.37198,3059.62577,2696.367592,2486.498072,2464.554512,2504.378382,2584.015268,2686.235929,2908.809078,3354.125053,4221.850617,4322.010014,4233.753302,4051.896144,3838.220986,3783.686696,3583.421037,3496.517238,3404.836748,3432.505873,3530.642771,3540.471254,80242.854495,Définitif,False
2019-11-18,GRTgaz,GRD/ELD,Bretagne,3112.839509,3043.409543,2975.809878,2875.548446,2640.13809,2466.46545,2487.675815,2499.843431,2578.31402,2658.029747,2848.770119,3249.4323,3587.902408,3820.260119,3723.72987,3536.147094,3344.3249,3192.380289,2898.60308,2866.859667,2832.527579,2792.793684,2928.669251,3025.90135,71986.375639,Définitif,False
2019-11-18,GRTgaz,GRD/ELD,Occitanie,1294.443509,1270.333522,1229.246204,1187.139604,1039.923079,899.146071,866.872153,872.708762,887.660689,922.462297,998.132317,1173.238977,1479.87981,1556.834531,1519.825504,1368.919522,1276.190241,1243.076823,1121.093119,1060.938737,986.584343,999.672063,1098.976649,1249.557829,27602.856355,Définitif,False
2019-11-19,GRTgaz,GRD/ELD,Hauts-de-France,8419.035317,8161.292575,7815.167825,7314.467474,6460.23853,5879.000009,5819.209558,6012.694178,6262.242021,6624.672236,7174.978187,8502.416199,10078.394971,10428.500561,9884.488218,9231.776833,8422.588584,7960.200965,7385.117441,6976.631651,7009.032393,7204.453897,7841.014881,8427.790478,185295.404982,Définitif,False
2019-11-19,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,2498.798072,2439.427611,2369.144147,2303.696317,2099.342047,1927.394222,1953.041195,2022.73936,2075.161001,2194.524945,2349.706055,2702.702724,3141.851145,3256.495958,3179.528868,3019.379621,2796.788945,2623.550472,2353.807476,2276.08916,2248.649987,2204.229016,2322.996968,2473.514613,58832.559925,Définitif,False
2019-11-19,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,8115.26041,7890.006829,7532.228026,7055.277139,6198.16454,5694.794881,5646.362313,5715.574577,5869.918126,6165.526738,6784.76678,8131.356216,9890.681202,10120.950814,9705.871591,9170.617085,8827.659304,8551.189919,8120.528039,8076.499218,7972.514517,7936.335744,8120.763699,8191.998393,185484.8461,Définitif,False
2019-11-20,GRTgaz,GRD/ELD,Normandie,4013.279386,3916.679387,3788.064111,3658.694601,3340.364575,3096.705691,3097.217554,3136.254119,3196.885028,3321.810923,3509.647666,3921.689173,4719.178379,4897.13381,4819.434932,4683.657637,4462.321738,4250.992648,3877.198397,3659.965002,3578.459578,3626.804193,3851.19113,4016.612743,92440.242401,Définitif,False
2019-11-20,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,2486.297104,2451.639233,2373.017119,2284.92473,2055.93327,1876.399496,1886.977465,1879.836543,1930.192497,1995.748501,2117.749257,2420.669182,3336.348296,3486.434733,3422.073613,3217.673702,2955.116205,2748.436894,2402.657028,2229.474338,2116.276563,2100.454583,2233.84713,2425.041952,58433.219434,Définitif,False
